level_0,index,Address,Area,Broker,Broker_Company,Distance,New,Price,Price/m2,Rooms,Title,url,lon,lat,Street,StreetNumber,Neigh,City,Construction_Year,Type,Zip_Region,bathroom,Modernization,Precision
395,253,"Lessingstr. 19, Wilhelmsruh, Berlin",55.18,Frau Andrea Heider,Heider Immobilien,2.96,0.0,184.8,3.349,3 ,***Attraktive Kapitalanlage in ruhiger Lage in Wilhelmsruh***,https://www.immobilienscout24.de/expose/122534942,13.5927696,52.4801878,Lessingstr.,19, Wilhelmsruh, Berlin,1995.0, Dachgeschoss ,"13158 Berlin, Wilhelmsruh",1.0,,1.0
396,269,"Reinickendorf (Ortsteil), Berlin",70.0,Frau Regine Bergmann,Regine Bergmann Immobilien GmbH,2.97,0.0,210.0,3.0,3 ,"FREI WERDENDE, helle 3-Zimmerwohnung auf ca. 70 m² mit Balkon in ruhiger Lage",https://www.immobilienscout24.de/expose/121123635,13.3455963,52.5711856,,,Reinickendorf (Ortsteil), Berlin,1973.0, Etagenwohnung ,"13407 Berlin, Reinickendorf (Ortsteil)",1.0,,0.0
399,360,"Wichertstraße 52, Prenzlauer Berg, Berlin",59.0,Herr Lionel Paillé,BPI Berlin-Paris-Invest GmbH,2.99,1.0,398.0,6.746,2 ,NEU2-Zimmer-Wohnung - frei - Umbaumöglichkeit in eine 3 Zimmer,https://www.immobilienscout24.de/expose/122888116,13.4242168,52.5473974,Wichertstraße,52, Prenzlauer Berg, Berlin,, Etagenwohnung ,"10439 Berlin, Prenzlauer Berg",1.0,,1.0
397,225,"Reinickendorf (Ortsteil), Berlin",40.0,Frau Vanessa Frankfurth,Postbank Immobilien GmbH,2.99,0.0,98.0,2.45,1 ,Solide Kapitalanlage in ruhiger Lage in gepflegtem Mehrfamilienhaus,https://www.immobilienscout24.de/expose/122362306,13.3455963,52.5711856,,,Reinickendorf (Ortsteil), Berlin,1956.0, Etagenwohnung ,"13407 Berlin, Reinickendorf (Ortsteil)",1.0,,0.0
398,316,"Pankstraße 26, Gesundbrunnen, Berlin",65.0,Frau Kathrin Glanz,Buy Berlin Investments GmbH,2.99,0.0,292.5,4.5,2 ,Frisch renovierte 2-Zimmer-Wohnung nahe Brunnenplatz,https://www.immobilienscout24.de/expose/121494921,13.3748391,52.5479129,Pankstraße,26, Gesundbrunnen, Berlin,1905.0, Etagenwohnung ,"13357 Berlin, Gesundbrunnen",1.0,,1.0
400,400,"Pankstraße 24, Gesundbrunnen, Berlin",41.36,Herr Ralf Kesser,ACCENTRO GmbH,3.02,0.0,173.9,4.205,1 ,Herr Ralf KesserACCENTRO GmbH,https://www.immobilienscout24.de/expose/114577718,13.3745179,52.5477021,Pankstraße,24, Gesundbrunnen, Berlin,1992.0, Dachgeschoss ,"13357 Berlin, Gesundbrunnen",,,1.0
401,401,"Wiesenstraße 11, Gesundbrunnen, Berlin",26.85,Niederlassung 1 Berlin,PROJECT Immobilien,3.08,0.0,182.0,6.778,1 ,Niederlassung 1 BerlinPROJECT Immobilien,https://www.immobilienscout24.de/expose/116674167,13.376715854808872,52.546378149999995,Wiesenstraße,11, Gesundbrunnen, Berlin,2020.0, Etagenwohnung ,"13357 Berlin, Gesundbrunnen",1.0,,1.0
402,409,"Wichertstraße 43, Prenzlauer Berg, Berlin",63.43,Ihr Best Place Vertriebsteam,Best Place Living GmbH,3.22,0.0,296.0,4.667,2 ,Ihre Eigentumswohnung zur Kapitalanlage im Prenzlauer Berg,https://www.immobilienscout24.de/expose/122368581,13.4271164,52.546154,Wichertstraße,43, Prenzlauer Berg, Berlin,1908.0, Etagenwohnung ,"10409 Berlin, Prenzlauer Berg",,,1.0
403,410,"Wichertstraße 43, Prenzlauer Berg, Berlin",52.74,Ihr Best Place Vertriebsteam,Best Place Living GmbH,3.22,0.0,301.0,5.707000000000002,2 ,STILVOLLE ALTBAUWOHNUNG IN TOP LAGE - VERMIETET,https://www.immobilienscout24.de/expose/122368652,13.4271164,52.546154,Wichertstraße,43, Prenzlauer Berg, Berlin,1908.0, Etagenwohnung ,"10409 Berlin, Prenzlauer Berg",,,1.0
404,408,"Wichertstraße 43, Prenzlauer Berg, Berlin",52.74,Ihr Best Place Vertriebsteam,Best Place Living GmbH,3.22,0.0,263.0,4.987,2 ,Jetzt in provisionsfreie Eigentumswohnung im Prenzlauer Berg investieren,https://www.immobilienscout24.de/expose/122368645,13.4271164,52.546154,Wichertstraße,43, Prenzlauer Berg, Berlin,1908.0, Etagenwohnung ,"10409 Berlin, Prenzlauer Berg",,,1.0
405,411,"Wichertstraße 43, Prenzlauer Berg, Berlin",54.47,Ihr Best Place Vertriebsteam,Best Place Living GmbH,3.22,0.0,301.0,5.526,2 ,Investieren Sie in Wohnraum – vermietete Eigentumswohnung unweit vom Mauerpark,https://www.immobilienscout24.de/expose/122368590,13.4271164,52.546154,Wichertstraße,43, Prenzlauer Berg, Berlin,1908.0, Etagenwohnung ,"10409 Berlin, Prenzlauer Berg",,,1.0
406,412,"Wichertstraße 43, Prenzlauer Berg, Berlin",71.73,Ihr Best Place Vertriebsteam,Best Place Living GmbH,3.22,0.0,304.0,4.238,2 ,Großzügig geschnittene Eigentumswohnung in begehrter Lage – investieren lohnt sich!,https://www.immobilienscout24.de/expose/122368600,13.4271164,52.546154,Wichertstraße,43, Prenzlauer Berg, Berlin,1908.0, Etagenwohnung ,"10409 Berlin, Prenzlauer Berg",,,1.0
407,406,"Wedding, Berlin",34.0,Herr Leo Wacker,Leo Wacker Immobilien,3.35,0.0,150.0,4.412,1 ,Bezugsfreies sanierungsbedürftiges Apartment mit S/O-Balkon und Lift. Mitten in Wedding!,https://www.immobilienscout24.de/expose/120002228,13.34197,52.550123,,,Wedding, Berlin,1970.0, Etagenwohnung ,"13347 Berlin, Wedding",, zuletzt 2017 ,0.0
408,405,"Wedding, Berlin",43.85,Frau Marlis Helbig,Haushut UG (haftungsbeschränkt),3.51,1.0,148.0,3.375,2 ,NEUGemütliche vermietete Wohnung im Seitenflügel im beliebten Bezirk Wedding,https://www.immobilienscout24.de/expose/123533475,13.3669996,52.5427866,,,Wedding, Berlin,1905.0, Etagenwohnung ,"13347 Berlin Wedding, Berlin",1.0,,0.0
409,404,"Prenzlauer Berg, Berlin",33.33,Frau Michaela Wagner,BLP Investments GmbH,3.56,1.0,120.0,3.6,1 ,NEUCharmante Kapitalanlage: Wohnung nähe Kollwitzplatz in Prenzlauer Berg,https://www.immobilienscout24.de/expose/123202391,13.410301025522664,52.5371486,,,Prenzlauer Berg, Berlin,1900.0, Etagenwohnung ,"10435 Berlin, Prenzlauer Berg",,,0.0
410,402,"Ravenestr. 7, Gesundbrunnen, Berlin",72.0,Herr Sebastian Faber,Sebastian Faber Immobilien,3.56,0.0,299.0,4.1530000000000005,2 ,Herr Sebastian FaberSebastian Faber Immobilien,https://www.immobilienscout24.de/expose/121878752,13.3720482,52.5428714,Ravenestr.,7, Gesundbrunnen, Berlin,1920.0, Erdgeschosswohnung ,"13347 Berlin, Gesundbrunnen",1.0,,1.0
411,407,"Prenzlauer Berg, Berlin",51.38,Frau Michaela Wagner,BLP Investments GmbH,3.57,1.0,210.0,4.087,2 ,"NEULangfristige Kapitalanlage im Kollwitzplatz, Prenzlauer Berg",https://www.immobilienscout24.de/expose/123202710,13.410301025522664,52.5371486,,,Prenzlauer Berg, Berlin,1900.0, Etagenwohnung ,"10435 Berlin / Prenzlauer Berg, Berlin",1.0,,0.0
412,403,"Roelckestraße 13, Weißensee, Berlin",104.35,Niederlassung 4 Berlin,PROJECT Immobilien,3.59,0.0,699.0,6.699,3 ,Niederlassung 4 BerlinPROJECT Immobilien,https://www.immobilienscout24.de/expose/121259780,13.443554074287972,52.55176165,Roelckestraße,13, Weißensee, Berlin,2019.0, Etagenwohnung ,"13086 Berlin, Weißensee",1.0,,1.0
